id,cat3
TEST_04407,"야영장,오토캠핑장"
TEST_04408,자연생태관광지
TEST_04409,이색거리
TEST_04410,고택
TEST_04411,일반축제
TEST_04412,박물관
TEST_04413,박물관
TEST_04414,한식
TEST_04415,5일장
TEST_04416,한식
TEST_04417,고택
TEST_04418,계곡
TEST_04419,계곡
TEST_04420,전시관
TEST_04421,한식
TEST_04422,산
TEST_04423,한식
TEST_04424,한식
TEST_04425,바/까페
TEST_04426,일식
TEST_04427,바/까페
TEST_04428,산
TEST_04429,펜션
TEST_04430,한식
TEST_04431,"야영장,오토캠핑장"
TEST_04432,기념탑/기념비/전망대
TEST_04433,항구/포구
TEST_04434,모텔
TEST_04435,공원
TEST_04436,기념관
TEST_04437,이색거리
TEST_04438,트래킹
TEST_04439,한식
TEST_04440,모텔
TEST_04441,계곡
TEST_04442,산
TEST_04443,일반축제
TEST_04444,문화원
TEST_04445,자연생태관광지
TEST_04446,농.산.어촌 체험
TEST_04447,한옥스테이
TEST_04448,농.산.어촌 체험
TEST_04449,일반축제
TEST_04450,계곡
TEST_04451,상설시장
TEST_04452,"야영장,오토캠핑장"
TEST_04453,박람회
TEST_04454,한식
TEST_04455,트래킹
TEST_04456,박물관
TEST_04457,이색거리
TEST_04458,종교성지
TEST_04459,유적지/사적지
TEST_04460,"야영장,오토캠핑장"
TEST_04461,동굴
TEST_04462,한식
TEST_04463,한식
TEST_04464,이색거리
TEST_04465,한식
TEST_04466,"야영장,오토캠핑장"
TEST_04467,수련시설
TEST_04468,수목원
TEST_04469,펜션
TEST_04470,"야영장,오토캠핑장"
TEST_04471,한식
TEST_04472,"야영장,오토캠핑장"
TEST_04473,한식
TEST_04474,"야영장,오토캠핑장"
TEST_04475,일반축제
TEST_04476,한식
TEST_04477,산
TEST_04478,자연휴양림
TEST_04479,한식
TEST_04480,상설시장
TEST_04481,서양식
TEST_04482,"야영장,오토캠핑장"
TEST_04483,문화원
TEST_04484,한식
TEST_04485,사찰
TEST_04486,공원
TEST_04487,계곡
TEST_04488,"야영장,오토캠핑장"
TEST_04489,유원지
TEST_04490,바/까페
TEST_04491,"야영장,오토캠핑장"
TEST_04492,고택
TEST_04493,공원
TEST_04494,한식
TEST_04495,5일장
TEST_04496,유적지/사적지
TEST_04497,한식
TEST_04498,5일장
TEST_04499,"야영장,오토캠핑장"
TEST_04500,한옥스테이
TEST_04501,산
TEST_04502,중식
TEST_04503,트래킹
TEST_04504,바/까페
TEST_04505,한식
TEST_04506,일반축제
TEST_04507,농.산.어촌 체험
TEST_04508,한식
TEST_04509,유적지/사적지
TEST_04510,바/까페
TEST_04511,사찰
TEST_04512,바/까페
TEST_04513,한옥스테이
TEST_04514,한식
TEST_04515,테마공원
TEST_04516,한식
TEST_04517,유적지/사적지
TEST_04518,바/까페
TEST_04519,한식
TEST_04520,한식
TEST_04521,"야영장,오토캠핑장"
TEST_04522,계곡
TEST_04523,펜션
TEST_04524,공원
TEST_04525,계곡
TEST_04526,"야영장,오토캠핑장"
TEST_04527,트래킹
TEST_04528,박물관
TEST_04529,농.산.어촌 체험
TEST_04530,다리/대교
TEST_04531,트래킹
TEST_04532,골프
TEST_04533,한식
TEST_04534,한식
TEST_04535,전문상가
TEST_04536,한식
TEST_04537,"야영장,오토캠핑장"
TEST_04538,산
TEST_04539,도서관
TEST_04540,한식
TEST_04541,이색거리
TEST_04542,한식
TEST_04543,해수욕장
TEST_04544,농.산.어촌 체험
TEST_04545,"야영장,오토캠핑장"
TEST_04546,"야영장,오토캠핑장"
TEST_04547,트래킹
TEST_04548,바/까페
TEST_04549,한식
TEST_04550,한식
TEST_04551,"야영장,오토캠핑장"
TEST_04552,서양식
TEST_04553,한식
TEST_04554,한식
TEST_04555,사찰
TEST_04556,일반축제
TEST_04557,"야영장,오토캠핑장"
TEST_04558,수목원
TEST_04559,일반축제
TEST_04560,한식
TEST_04561,이색거리
TEST_04562,섬
TEST_04563,한식
TEST_04564,일식
TEST_04565,한식
TEST_04566,박물관
TEST_04567,공연장
TEST_04568,유적지/사적지
TEST_04569,한식
TEST_04570,한옥스테이
TEST_04571,유적지/사적지
TEST_04572,한식
TEST_04573,한식
TEST_04574,한식
TEST_04575,박물관
TEST_04576,전문상가
TEST_04577,일반축제
TEST_04578,한식
TEST_04579,한식
TEST_04580,한옥스테이
TEST_04581,강
TEST_04582,전문상가
TEST_04583,농.산.어촌 체험
TEST_04584,유적지/사적지
TEST_04585,바/까페
TEST_04586,일반축제
TEST_04587,한식
TEST_04588,"야영장,오토캠핑장"
TEST_04589,한식
TEST_04590,"야영장,오토캠핑장"
TEST_04591,한식
TEST_04592,"야영장,오토캠핑장"
TEST_04593,바/까페
TEST_04594,상설시장
TEST_04595,유적지/사적지
TEST_04596,일반축제
TEST_04597,모텔
TEST_04598,기념탑/기념비/전망대
TEST_04599,"야영장,오토캠핑장"
TEST_04600,공연장
TEST_04601,"야영장,오토캠핑장"
TEST_04602,한식
TEST_04603,한식
TEST_04604,해수욕장
TEST_04605,중식
TEST_04606,한옥스테이
TEST_04607,바/까페
TEST_04608,산
TEST_04609,"야영장,오토캠핑장"
TEST_04610,산
TEST_04611,한식
TEST_04612,한식
TEST_04613,일반축제
TEST_04614,펜션
TEST_04615,사찰
TEST_04616,일식
TEST_04617,미술관/화랑
TEST_04618,사찰
TEST_04619,바/까페
TEST_04620,한식
TEST_04621,유적지/사적지
TEST_04622,한식
TEST_04623,한식
TEST_04624,박물관
TEST_04625,유적지/사적지
TEST_04626,한옥스테이
TEST_04627,자연생태관광지
TEST_04628,한옥스테이
TEST_04629,한식
TEST_04630,한식
TEST_04631,골프
TEST_04632,한옥스테이
TEST_04633,한식
TEST_04634,유적지/사적지
TEST_04635,수련시설
TEST_04636,산
TEST_04637,"야영장,오토캠핑장"
TEST_04638,유적지/사적지
TEST_04639,이색거리
TEST_04640,"야영장,오토캠핑장"
TEST_04641,한식
TEST_04642,서양식
TEST_04643,"야영장,오토캠핑장"
TEST_04644,희귀동.식물
TEST_04645,박물관
TEST_04646,농.산.어촌 체험
TEST_04647,농.산.어촌 체험
TEST_04648,섬
TEST_04649,한식
TEST_04650,산
TEST_04651,한옥스테이
TEST_04652,자연휴양림
TEST_04653,산
TEST_04654,일반축제
TEST_04655,상설시장
TEST_04656,바/까페
TEST_04657,한식
TEST_04658,기념탑/기념비/전망대
TEST_04659,스키(보드) 렌탈샵
TEST_04660,한식
TEST_04661,한식
TEST_04662,"야영장,오토캠핑장"
TEST_04663,한식
TEST_04664,5일장
TEST_04665,"야영장,오토캠핑장"
TEST_04666,한식
TEST_04667,"야영장,오토캠핑장"
TEST_04668,한식
TEST_04669,한식
TEST_04670,모텔
TEST_04671,"야영장,오토캠핑장"
TEST_04672,펜션
TEST_04673,한식
TEST_04674,"야영장,오토캠핑장"
TEST_04675,한옥스테이
TEST_04676,사찰
TEST_04677,일반축제
TEST_04678,해수욕장
TEST_04679,5일장
TEST_04680,이색거리
TEST_04681,서양식
TEST_04682,골프
TEST_04683,한식
TEST_04684,한식
TEST_04685,트래킹
TEST_04686,"야영장,오토캠핑장"
TEST_04687,한식
TEST_04688,사찰
TEST_04689,해수욕장
TEST_04690,한식
TEST_04691,한식
TEST_04692,트래킹
TEST_04693,산
TEST_04694,한식
TEST_04695,자연생태관광지
TEST_04696,기념탑/기념비/전망대
TEST_04697,공연장
TEST_04698,중식
TEST_04699,이색거리
TEST_04700,한식
TEST_04701,기념탑/기념비/전망대
TEST_04702,"야영장,오토캠핑장"
TEST_04703,한식
TEST_04704,한식
TEST_04705,"야영장,오토캠핑장"
TEST_04706,농.산.어촌 체험
TEST_04707,미술관/화랑
TEST_04708,박물관
TEST_04709,온천/욕장/스파
TEST_04710,"야영장,오토캠핑장"
TEST_04711,유적지/사적지
TEST_04712,이색거리
TEST_04713,한식
TEST_04714,"야영장,오토캠핑장"
TEST_04715,펜션
TEST_04716,"야영장,오토캠핑장"
TEST_04717,승마
TEST_04718,한식
TEST_04719,섬
TEST_04720,전시관
TEST_04721,항구/포구
TEST_04722,해수욕장
TEST_04723,강
TEST_04724,박물관
TEST_04725,수목원
TEST_04726,공원
TEST_04727,한식
TEST_04728,바/까페
TEST_04729,한식
TEST_04730,일반축제
TEST_04731,이색거리
TEST_04732,게스트하우스
TEST_04733,트래킹
TEST_04734,바/까페
TEST_04735,한식
TEST_04736,5일장
TEST_04737,상설시장
TEST_04738,한식
TEST_04739,"야영장,오토캠핑장"
TEST_04740,펜션
TEST_04741,바/까페
TEST_04742,일반축제
TEST_04743,강
TEST_04744,사찰
TEST_04745,한식
TEST_04746,"야영장,오토캠핑장"
TEST_04747,한식
TEST_04748,바/까페
TEST_04749,한식
TEST_04750,온천/욕장/스파
TEST_04751,트래킹
TEST_04752,농.산.어촌 체험
TEST_04753,자연생태관광지
TEST_04754,한식
TEST_04755,사찰
TEST_04756,공원
TEST_04757,박물관
TEST_04758,바/까페
TEST_04759,농.산.어촌 체험
TEST_04760,유적지/사적지
TEST_04761,트래킹
TEST_04762,한식
TEST_04763,"야영장,오토캠핑장"
TEST_04764,한식
TEST_04765,항구/포구
TEST_04766,한식
TEST_04767,"야영장,오토캠핑장"
TEST_04768,미술관/화랑
TEST_04769,한식
TEST_04770,사찰
TEST_04771,한식
TEST_04772,골프
TEST_04773,바/까페
TEST_04774,"야영장,오토캠핑장"
TEST_04775,바/까페
TEST_04776,유적지/사적지
TEST_04777,한식
TEST_04778,서양식
TEST_04779,사찰
TEST_04780,동굴
TEST_04781,한식
TEST_04782,농.산.어촌 체험
TEST_04783,"야영장,오토캠핑장"
TEST_04784,유적지/사적지
TEST_04785,바/까페
TEST_04786,일반축제
TEST_04787,일반축제
TEST_04788,한식
TEST_04789,골프
TEST_04790,전문상가
TEST_04791,유적지/사적지
TEST_04792,중식
TEST_04793,박물관
TEST_04794,테마공원
TEST_04795,한식
TEST_04796,바/까페
TEST_04797,사찰
TEST_04798,트래킹
TEST_04799,바/까페
TEST_04800,5일장
TEST_04801,유적지/사적지
TEST_04802,일반축제
TEST_04803,한식
TEST_04804,한식
TEST_04805,한식
TEST_04806,"야영장,오토캠핑장"
TEST_04807,사찰
TEST_04808,계곡
TEST_04809,바/까페
TEST_04810,한식
TEST_04811,유적지/사적지
TEST_04812,산
TEST_04813,한식
TEST_04814,"야영장,오토캠핑장"
TEST_04815,민물낚시
TEST_04816,산
TEST_04817,"야영장,오토캠핑장"
TEST_04818,미술관/화랑
TEST_04819,한식
TEST_04820,한식
TEST_04821,"야영장,오토캠핑장"
TEST_04822,상설시장
TEST_04823,전시관
TEST_04824,자연생태관광지
TEST_04825,바/까페
TEST_04826,박물관
TEST_04827,한식
TEST_04828,"야영장,오토캠핑장"
TEST_04829,수련시설
TEST_04830,"야영장,오토캠핑장"
TEST_04831,바/까페
TEST_04832,항구/포구
TEST_04833,중식
TEST_04834,섬
TEST_04835,"야영장,오토캠핑장"
TEST_04836,산
TEST_04837,희귀동.식물
TEST_04838,"야영장,오토캠핑장"
TEST_04839,한식
TEST_04840,모텔
TEST_04841,유적지/사적지
TEST_04842,농.산.어촌 체험
TEST_04843,강
TEST_04844,테마공원
TEST_04845,상설시장
TEST_04846,골프
TEST_04847,한식
TEST_04848,"야영장,오토캠핑장"
TEST_04849,산
TEST_04850,섬
TEST_04851,한옥스테이
TEST_04852,강
TEST_04853,사찰
TEST_04854,민물낚시
TEST_04855,한식
TEST_04856,한옥스테이
TEST_04857,중식
TEST_04858,승마
TEST_04859,박물관
TEST_04860,전시관
TEST_04861,펜션
TEST_04862,사찰
TEST_04863,공연장
TEST_04864,"야영장,오토캠핑장"
TEST_04865,유적지/사적지
TEST_04866,골프
TEST_04867,고택
TEST_04868,스키(보드) 렌탈샵
TEST_04869,계곡
TEST_04870,바/까페
TEST_04871,한식
TEST_04872,유적지/사적지
TEST_04873,한식
TEST_04874,한식
TEST_04875,한식
TEST_04876,모텔
TEST_04877,박물관
TEST_04878,한옥스테이
TEST_04879,전시관
TEST_04880,유적지/사적지
TEST_04881,도서관
TEST_04882,펜션
TEST_04883,한식
TEST_04884,전문상가
TEST_04885,한식
TEST_04886,펜션
TEST_04887,일식
TEST_04888,전문상가
TEST_04889,이색거리
TEST_04890,윈드서핑/제트스키
TEST_04891,모텔
TEST_04892,계곡
TEST_04893,상설시장
TEST_04894,공원
TEST_04895,바/까페
TEST_04896,해수욕장
TEST_04897,다리/대교
TEST_04898,모텔
TEST_04899,농.산.어촌 체험
TEST_04900,기암괴석
TEST_04901,종교성지
TEST_04902,이색거리
TEST_04903,한식
TEST_04904,"야영장,오토캠핑장"
TEST_04905,상설시장
TEST_04906,농.산.어촌 체험
TEST_04907,한식
TEST_04908,중식
TEST_04909,미술관/화랑
TEST_04910,온천/욕장/스파
TEST_04911,한식
TEST_04912,바/까페
TEST_04913,고택
TEST_04914,사찰
TEST_04915,공원
TEST_04916,펜션
TEST_04917,한식
TEST_04918,한식
TEST_04919,사찰
TEST_04920,한식
TEST_04921,한식
TEST_04922,펜션
TEST_04923,자연생태관광지
TEST_04924,한식
TEST_04925,사찰
TEST_04926,유원지
TEST_04927,"야영장,오토캠핑장"
TEST_04928,산
TEST_04929,유적지/사적지
TEST_04930,전문상가
TEST_04931,미술관/화랑
TEST_04932,펜션
TEST_04933,사찰
TEST_04934,한식
TEST_04935,이색거리
TEST_04936,한식
TEST_04937,한식
TEST_04938,게스트하우스
TEST_04939,유적지/사적지
TEST_04940,공연장
TEST_04941,계곡
TEST_04942,펜션
TEST_04943,항구/포구
TEST_04944,이색거리
TEST_04945,일반축제
TEST_04946,민물낚시
TEST_04947,공원
TEST_04948,일반축제
TEST_04949,일식
TEST_04950,일반축제
TEST_04951,상설시장
TEST_04952,"야영장,오토캠핑장"
TEST_04953,공원
TEST_04954,한식
TEST_04955,상설시장
TEST_04956,트래킹
TEST_04957,바/까페
TEST_04958,사찰
TEST_04959,온천/욕장/스파
TEST_04960,박물관
TEST_04961,한식
TEST_04962,항구/포구
TEST_04963,한옥스테이
TEST_04964,한식
TEST_04965,성
TEST_04966,한식
TEST_04967,"야영장,오토캠핑장"
TEST_04968,계곡
TEST_04969,한식
TEST_04970,중식
TEST_04971,계곡
TEST_04972,농.산.어촌 체험
TEST_04973,항구/포구
TEST_04974,전시관
TEST_04975,도서관
TEST_04976,계곡
TEST_04977,한식
TEST_04978,자연생태관광지
TEST_04979,이색거리
TEST_04980,바/까페
TEST_04981,"야영장,오토캠핑장"
TEST_04982,미술관/화랑
TEST_04983,유적지/사적지
TEST_04984,"야영장,오토캠핑장"
TEST_04985,한식
TEST_04986,테마공원
TEST_04987,한식
TEST_04988,한식
TEST_04989,자연생태관광지
TEST_04990,바/까페
TEST_04991,펜션
TEST_04992,공원
TEST_04993,한식
TEST_04994,한식
TEST_04995,모텔
TEST_04996,사찰
TEST_04997,미술관/화랑
TEST_04998,유적지/사적지
TEST_04999,농.산.어촌 체험
TEST_05000,유적지/사적지
TEST_05001,바/까페
TEST_05002,문화원
TEST_05003,수련시설
TEST_05004,온천/욕장/스파
TEST_05005,"야영장,오토캠핑장"
TEST_05006,일반축제
TEST_05007,계곡
TEST_05008,수련시설
TEST_05009,한식
TEST_05010,수련시설
TEST_05011,트래킹
TEST_05012,이색거리
TEST_05013,섬
TEST_05014,바/까페
TEST_05015,모텔
TEST_05016,"야영장,오토캠핑장"
TEST_05017,한식
TEST_05018,"야영장,오토캠핑장"
TEST_05019,미술관/화랑
TEST_05020,한식
TEST_05021,섬
TEST_05022,문화원
TEST_05023,한식
TEST_05024,섬
TEST_05025,상설시장
TEST_05026,농.산.어촌 체험
TEST_05027,"야영장,오토캠핑장"
TEST_05028,"야영장,오토캠핑장"
TEST_05029,일반축제
TEST_05030,한식
TEST_05031,한식
TEST_05032,유적지/사적지
TEST_05033,한식
TEST_05034,관광단지
TEST_05035,한식
TEST_05036,박물관
TEST_05037,한옥스테이
TEST_05038,민물낚시
TEST_05039,한식
TEST_05040,해수욕장
TEST_05041,"야영장,오토캠핑장"
TEST_05042,상설시장
TEST_05043,민물낚시
TEST_05044,전시관
TEST_05045,한식
TEST_05046,해수욕장
TEST_05047,한식
TEST_05048,사찰
TEST_05049,한식
TEST_05050,한식
TEST_05051,한식
TEST_05052,"야영장,오토캠핑장"
TEST_05053,한식
TEST_05054,일반축제
TEST_05055,항구/포구
TEST_05056,도서관
TEST_05057,상설시장
TEST_05058,이색거리
TEST_05059,농.산.어촌 체험
TEST_05060,펜션
TEST_05061,서양식
TEST_05062,"야영장,오토캠핑장"
TEST_05063,농.산.어촌 체험
TEST_05064,펜션
TEST_05065,상설시장
TEST_05066,한식
TEST_05067,한식
TEST_05068,"야영장,오토캠핑장"
TEST_05069,한식
TEST_05070,성
TEST_05071,박물관
TEST_05072,한식
TEST_05073,일반축제
TEST_05074,농.산.어촌 체험
TEST_05075,사찰
TEST_05076,펜션
TEST_05077,유적지/사적지
TEST_05078,한식
TEST_05079,한옥스테이
TEST_05080,상설시장
TEST_05081,서양식
TEST_05082,섬
TEST_05083,자연생태관광지
TEST_05084,성
TEST_05085,일반축제
TEST_05086,한옥스테이
TEST_05087,사찰
TEST_05088,모텔
TEST_05089,전문상가
TEST_05090,수련시설
TEST_05091,유적지/사적지
TEST_05092,상설시장
TEST_05093,일반축제
TEST_05094,일반축제
TEST_05095,모텔
TEST_05096,산
TEST_05097,유적지/사적지
TEST_05098,한식
TEST_05099,한식
TEST_05100,"야영장,오토캠핑장"
TEST_05101,전문상가
TEST_05102,"야영장,오토캠핑장"
TEST_05103,이색거리
TEST_05104,한식
TEST_05105,"야영장,오토캠핑장"
TEST_05106,펜션
TEST_05107,박물관
TEST_05108,한옥스테이
TEST_05109,"야영장,오토캠핑장"
TEST_05110,유명건물
TEST_05111,자연생태관광지
TEST_05112,전문상가
TEST_05113,공연장
TEST_05114,유적지/사적지
TEST_05115,펜션
TEST_05116,사찰
TEST_05117,고택
TEST_05118,모텔
TEST_05119,전문상가
TEST_05120,모텔
TEST_05121,전문상가
TEST_05122,한식
TEST_05123,한식
TEST_05124,한식
TEST_05125,일반축제
TEST_05126,전문상가
TEST_05127,"야영장,오토캠핑장"
TEST_05128,모텔
TEST_05129,"야영장,오토캠핑장"
TEST_05130,한식
TEST_05131,일반축제
TEST_05132,공연장
TEST_05133,트래킹
TEST_05134,한식
TEST_05135,한옥스테이
TEST_05136,한식
TEST_05137,농.산.어촌 체험
TEST_05138,펜션
TEST_05139,한식
TEST_05140,공연장
TEST_05141,전시관
TEST_05142,이색거리
TEST_05143,스키(보드) 렌탈샵
TEST_05144,한식
TEST_05145,한식
TEST_05146,상설시장
TEST_05147,공원
TEST_05148,한식
TEST_05149,농.산.어촌 체험
TEST_05150,펜션
TEST_05151,상설시장
TEST_05152,유적지/사적지
TEST_05153,농.산.어촌 체험
TEST_05154,사찰
TEST_05155,유명건물
TEST_05156,상설시장
TEST_05157,바/까페
TEST_05158,트래킹
TEST_05159,이색거리
TEST_05160,한식
TEST_05161,희귀동.식물
TEST_05162,민물낚시
TEST_05163,골프
TEST_05164,유적지/사적지
TEST_05165,이색거리
TEST_05166,한식
TEST_05167,스키(보드) 렌탈샵
TEST_05168,유적지/사적지
TEST_05169,공원
TEST_05170,바/까페
TEST_05171,골프
TEST_05172,한식
TEST_05173,다리/대교
TEST_05174,한식
TEST_05175,한식
TEST_05176,"야영장,오토캠핑장"
TEST_05177,일반축제
TEST_05178,수목원
TEST_05179,섬
TEST_05180,유적지/사적지
TEST_05181,한식
TEST_05182,성
TEST_05183,한식
TEST_05184,농.산.어촌 체험
TEST_05185,상설시장
TEST_05186,유적지/사적지
TEST_05187,"야영장,오토캠핑장"
TEST_05188,"야영장,오토캠핑장"
TEST_05189,한식
TEST_05190,일식
TEST_05191,이색거리
TEST_05192,바/까페
TEST_05193,수목원
TEST_05194,항구/포구
TEST_05195,해수욕장
TEST_05196,서양식
TEST_05197,테마공원
TEST_05198,한식
TEST_05199,농.산.어촌 체험
TEST_05200,유적지/사적지
TEST_05201,"야영장,오토캠핑장"
TEST_05202,수목원
TEST_05203,한식
TEST_05204,5일장
TEST_05205,스키(보드) 렌탈샵
TEST_05206,유명건물
TEST_05207,펜션
TEST_05208,모텔
TEST_05209,상설시장
TEST_05210,"야영장,오토캠핑장"
TEST_05211,한식
TEST_05212,한식
TEST_05213,유적지/사적지
TEST_05214,공연장
TEST_05215,농.산.어촌 체험
TEST_05216,관광단지
TEST_05217,유적지/사적지
TEST_05218,문화원
TEST_05219,한식
TEST_05220,유적지/사적지
TEST_05221,"야영장,오토캠핑장"
TEST_05222,한식
TEST_05223,한식
TEST_05224,일반축제
TEST_05225,한식
TEST_05226,유적지/사적지
TEST_05227,바/까페
TEST_05228,테마공원
TEST_05229,펜션
TEST_05230,유원지
TEST_05231,"야영장,오토캠핑장"
TEST_05232,한식
TEST_05233,한식
TEST_05234,"야영장,오토캠핑장"
TEST_05235,펜션
TEST_05236,펜션
TEST_05237,일반축제
TEST_05238,한식
TEST_05239,한식
TEST_05240,일반축제
TEST_05241,"야영장,오토캠핑장"
TEST_05242,산
TEST_05243,한식
TEST_05244,한식
TEST_05245,유적지/사적지
TEST_05246,다리/대교
TEST_05247,상설시장
TEST_05248,상설시장
TEST_05249,바/까페
TEST_05250,"야영장,오토캠핑장"
TEST_05251,한옥스테이
TEST_05252,"야영장,오토캠핑장"
TEST_05253,성
TEST_05254,한식
TEST_05255,트래킹
TEST_05256,전시관
TEST_05257,박물관
TEST_05258,박물관
TEST_05259,한식
TEST_05260,항구/포구
TEST_05261,트래킹
TEST_05262,일반축제
TEST_05263,박물관
TEST_05264,수련시설
TEST_05265,"야영장,오토캠핑장"
TEST_05266,한식
TEST_05267,한식
TEST_05268,바/까페
TEST_05269,한식
TEST_05270,전시관
TEST_05271,한식
TEST_05272,상설시장
TEST_05273,미술관/화랑
TEST_05274,자연생태관광지
TEST_05275,바/까페
TEST_05276,"야영장,오토캠핑장"
TEST_05277,박물관
TEST_05278,공원
TEST_05279,문화원
TEST_05280,도서관
TEST_05281,농.산.어촌 체험
TEST_05282,이색거리
TEST_05283,상설시장
TEST_05284,"야영장,오토캠핑장"
TEST_05285,산
TEST_05286,문화원
TEST_05287,다리/대교
TEST_05288,한식
TEST_05289,"야영장,오토캠핑장"
TEST_05290,희귀동.식물
TEST_05291,중식
TEST_05292,농.산.어촌 체험
TEST_05293,한식
TEST_05294,유적지/사적지
TEST_05295,한식
TEST_05296,"야영장,오토캠핑장"
TEST_05297,전시관
TEST_05298,서양식
TEST_05299,"야영장,오토캠핑장"
TEST_05300,한식
TEST_05301,한식
TEST_05302,중식
TEST_05303,사찰
TEST_05304,전시관
TEST_05305,"야영장,오토캠핑장"
TEST_05306,미술관/화랑
TEST_05307,한옥스테이
TEST_05308,산
TEST_05309,일반축제
TEST_05310,이색거리
TEST_05311,한식
TEST_05312,펜션
TEST_05313,바/까페
TEST_05314,일식
TEST_05315,농.산.어촌 체험
TEST_05316,한식
TEST_05317,민물낚시
TEST_05318,계곡
TEST_05319,한식
TEST_05320,유적지/사적지
TEST_05321,자연생태관광지
TEST_05322,"야영장,오토캠핑장"
TEST_05323,상설시장
TEST_05324,"야영장,오토캠핑장"
TEST_05325,한식
TEST_05326,"야영장,오토캠핑장"
TEST_05327,유명건물
TEST_05328,"야영장,오토캠핑장"
TEST_05329,"야영장,오토캠핑장"
TEST_05330,펜션
TEST_05331,5일장
TEST_05332,한식
TEST_05333,사찰
TEST_05334,"야영장,오토캠핑장"
TEST_05335,이색거리
TEST_05336,"야영장,오토캠핑장"
TEST_05337,테마공원
TEST_05338,모텔
TEST_05339,문화원
TEST_05340,한식
TEST_05341,한식
TEST_05342,한식
TEST_05343,한옥스테이
TEST_05344,한식
TEST_05345,일식
TEST_05346,자연생태관광지
TEST_05347,한식
TEST_05348,사찰
TEST_05349,바/까페
TEST_05350,자연생태관광지
TEST_05351,한식
TEST_05352,해수욕장
TEST_05353,바/까페
TEST_05354,성
TEST_05355,자연생태관광지
TEST_05356,"야영장,오토캠핑장"
TEST_05357,민물낚시
TEST_05358,한식
TEST_05359,한식
TEST_05360,한식
TEST_05361,"야영장,오토캠핑장"
TEST_05362,미술관/화랑
TEST_05363,한식
TEST_05364,한식
TEST_05365,스키(보드) 렌탈샵
TEST_05366,섬
TEST_05367,공원
TEST_05368,한식
TEST_05369,골프
TEST_05370,산
TEST_05371,한식
TEST_05372,일반축제
TEST_05373,기념탑/기념비/전망대
TEST_05374,한식
TEST_05375,유적지/사적지
TEST_05376,한식
TEST_05377,게스트하우스
TEST_05378,전문상가
TEST_05379,공원
TEST_05380,한식
TEST_05381,유적지/사적지
TEST_05382,농.산.어촌 체험
TEST_05383,한식
TEST_05384,한식
TEST_05385,윈드서핑/제트스키
TEST_05386,전문상가
TEST_05387,바/까페
TEST_05388,한식
TEST_05389,기념탑/기념비/전망대
TEST_05390,해수욕장
TEST_05391,산
TEST_05392,농.산.어촌 체험
TEST_05393,한식
TEST_05394,산
TEST_05395,일반축제
TEST_05396,한식
TEST_05397,공원
TEST_05398,폭포
TEST_05399,펜션
TEST_05400,농.산.어촌 체험
TEST_05401,테마공원
TEST_05402,한식
TEST_05403,유적지/사적지
TEST_05404,관광단지
TEST_05405,펜션
TEST_05406,산
TEST_05407,바/까페
TEST_05408,사찰
TEST_05409,이색거리
TEST_05410,"야영장,오토캠핑장"
TEST_05411,공원
TEST_05412,기념탑/기념비/전망대
TEST_05413,농.산.어촌 체험
TEST_05414,스키(보드) 렌탈샵
TEST_05415,"야영장,오토캠핑장"
TEST_05416,한식
TEST_05417,트래킹
TEST_05418,농.산.어촌 체험
TEST_05419,바/까페
TEST_05420,산
TEST_05421,상설시장
TEST_05422,사찰
TEST_05423,한식
TEST_05424,테마공원
TEST_05425,일반축제
TEST_05426,중식
TEST_05427,바/까페
TEST_05428,농.산.어촌 체험
TEST_05429,트래킹
TEST_05430,한식
TEST_05431,바/까페
TEST_05432,한식
TEST_05433,농.산.어촌 체험
TEST_05434,한옥스테이
TEST_05435,산
TEST_05436,바/까페
TEST_05437,"야영장,오토캠핑장"
TEST_05438,공원
TEST_05439,한식
TEST_05440,한식
TEST_05441,한식
TEST_05442,모텔
TEST_05443,게스트하우스
TEST_05444,수목원
TEST_05445,일반축제
TEST_05446,유원지
TEST_05447,이색거리
TEST_05448,한식
TEST_05449,모텔
TEST_05450,모텔
TEST_05451,모텔
TEST_05452,일반축제
TEST_05453,한옥스테이
TEST_05454,한식
TEST_05455,섬
TEST_05456,펜션
TEST_05457,자연휴양림
TEST_05458,농.산.어촌 체험
TEST_05459,전문상가
TEST_05460,미술관/화랑
TEST_05461,기념관
TEST_05462,"야영장,오토캠핑장"
TEST_05463,한식
TEST_05464,골프
TEST_05465,바/까페
TEST_05466,유적지/사적지
TEST_05467,공연장
TEST_05468,희귀동.식물
TEST_05469,바/까페
TEST_05470,강
TEST_05471,한식
TEST_05472,바/까페
TEST_05473,상설시장
TEST_05474,한옥스테이
TEST_05475,유적지/사적지
TEST_05476,한식
TEST_05477,미술관/화랑
TEST_05478,"야영장,오토캠핑장"
TEST_05479,한식
TEST_05480,한식
TEST_05481,민물낚시
TEST_05482,한식
TEST_05483,"야영장,오토캠핑장"
TEST_05484,"야영장,오토캠핑장"
TEST_05485,사찰
TEST_05486,바/까페
TEST_05487,사찰
TEST_05488,바/까페
TEST_05489,민물낚시
TEST_05490,썰매장
TEST_05491,한식
TEST_05492,펜션
TEST_05493,한식
TEST_05494,전시관
TEST_05495,산
TEST_05496,모텔
TEST_05497,희귀동.식물
TEST_05498,한옥스테이
TEST_05499,트래킹
TEST_05500,한식
TEST_05501,한옥스테이
TEST_05502,한식
TEST_05503,한식
TEST_05504,한식
TEST_05505,고택
